mi_quality,transcript_id,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,annotator_id,therapist_input_exists,therapist_input_subtype,reflection_exists,reflection_subtype,question_exists,question_subtype,main_therapist_behaviour,client_talk_type
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,0,therapist,00:00:11,Barbara Roberts?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,1,client,00:00:12,Yes. Morning.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,2,therapist,00:00:13,"Hello, there.",3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,3,client,00:00:14,Hello.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,4,therapist,00:00:14,"My name's Dr. Betty. I'm one of the new GPs in the practice. First of all, what would you like me to call you?",3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,5,client,00:00:19,"Well, you can call me Barbara. That'll be fine. Thank you.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,6,therapist,00:00:21,"Okay, that's fine. Okay. So, Barbara, I'm seeing you today, um, but I think it's usually Dr. Brown that sees you, is that right?",3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,7,client,00:00:28,"Yes, Dr. Brown is my doctor.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,8,therapist,00:00:30,Okay. What is it that's brought you to see me today?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,9,client,00:00:33,"Well, I've come about my tummy problem. I've got terrible trouble with my stomach and, uh, Dr. Brown just doesn't seem to be able to get to the bottom of it. And I thought perhaps, uh, I'd come and see you to see if you could help.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,10,therapist,00:00:47,All right. Okay. Can you tell me a bit more about your tummy problems?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,11,client,00:00:51,"Um, well, I-I have this terrible discomfort nearly all the time. Um, it very often feels bloated. I, um, uh, I swing between being constipated and having diarrhea. Um, I have sort of cramping feelings sometimes, and other times it stabs. It's a real stabbing feeling. Um, I often have the urge to go to the toilet and, um, and I pass very smelly wind.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,12,therapist,00:01:25,"All right. So, quite a few symptoms there-",3,False,n/a,True,simple,False,n/a,reflection,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,13,client,00:01:27,Mm.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,14,therapist,00:01:27,- and some of them sound-,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,15,client,00:01:28,Yes.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,16,therapist,00:01:28,- quite troublesome to you.,3,False,n/a,True,simple,False,n/a,reflection,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,17,client,00:01:30,Yes.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,18,therapist,00:01:30,Okay. And how long has this been going on?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,19,client,00:01:34,"Well, I, uh, I've traced it back to a holiday I had in Egypt about four years ago. I had, um, a horrible bout of sickness and diarrhea, and, uh, and I don't think my stomach's ever been really right since then.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,20,therapist,00:01:50,Mm-hmm. Okay. Okay. So you think it began about four years ago after this holiday?,3,False,n/a,True,simple,True,open,reflection,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,21,client,00:01:54,Yes. Yes.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,22,therapist,00:01:55,Okay. And what's- what sorts of treatments have you tried for-for this before?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,23,client,00:02:06,"Well, uh, Dr. Brown gave me some muscle relaxants at the beginning.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,24,therapist,00:02:10,Mm-hmm.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,25,client,00:02:10,"Um, but I've been to the health shop and-and they've been really helpful. They've given me lots of different, um, tablets and medicines-",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,26,therapist,00:02:20,Right.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,27,client,00:02:21,"- for different things. Um, no, oh, and Immodium.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,28,therapist,00:02:26,Right.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,29,client,00:02:26,"I have Immodium in my handbag all the time, just in case. Yeah.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,30,therapist,00:02:29,"Right. So, these different tablets that you've got from the-",3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,31,client,00:02:32,Hmm.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,32,therapist,00:02:32,- the herbal shop-,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,33,client,00:02:33,Hmm.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,34,therapist,00:02:34,- how are you taking them?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,35,client,00:02:37,"Oh, well, different tablets, you know, I don't have the same problem every day-",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,36,therapist,00:02:41,Right.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,37,client,00:02:41,"- so I'll take some tablets for certain, uh, symptoms, and-",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,38,therapist,00:02:45,Right.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,39,client,00:02:46,- other tablets for other things.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,40,therapist,00:02:48,"So, am I- am I right in thinking you perhaps decide on a day-to-day basis-",3,False,n/a,True,simple,False,n/a,reflection,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,41,client,00:02:51,Hmm.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,42,therapist,00:02:52,- what you're gonna take-,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,43,client,00:02:52,Hmm.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,44,therapist,00:02:52,- depending on what your stomach's doing?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,45,client,00:02:54,Yeah.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,46,therapist,00:02:54,Okay. Okay. And what about tests? Have you had any tests for these problems?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,47,client,00:03:03,"Yes, uh, I had, uh, in the early days, I had a gastros-gas-- What are they called?",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,48,therapist,00:03:09,A gastroscopy.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,49,client,00:03:10,That's it. Yes.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,50,therapist,00:03:10,You got the tube down-down from the top?,3,False,n/a,False,n/a,True,open,question,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,51,client,00:03:11,Yes. Yeah.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,52,therapist,00:03:12,Okay.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,53,client,00:03:13,"Um, and at the same time I had a barium enema.",3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,54,therapist,00:03:16,Right.,3,False,n/a,False,n/a,False,n/a,other,n/a
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,55,client,00:03:16,That was very uncomfortable.,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,neutral
high,36,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,56,therapist,00:03:19,Okay.,3,False,n/a,False,n/a,False,n/a,other,n/a
